tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6,pointx7,pointy7,pointz7,doppler7,snr7,pointx8,pointy8,pointz8,doppler8,snr8,pointx9,pointy9,pointz9,doppler9,snr9,pointx10,pointy10,pointz10,doppler10,snr10,pointx11,pointy11,pointz11,doppler11,snr11
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9153823852539062,-1.0474422454833985,0.0,16.0,0.0,2.818822860717773,-0.891874122619629,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9064416885375977,-1.0621049880981446,0.0,16.25,0.0,2.6890039443969727,-0.754545021057129,0.0,14.75,0.0,2.755880355834961,-0.7967451095581054,0.0,20.75,0.0,2.81524658203125,-0.8911588668823243,0.0,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.76339054107666,-0.7549026489257812,0.0,21.25,0.0,2.8177499771118164,-0.8965232849121094,0.0,20.5,0.0,2.705812454223633,-0.7048347473144532,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.75874137878418,-0.7749298095703125,0.0,21.5,0.0,2.69937515258789,-0.7291534423828125,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9218196868896484,-1.0681846618652344,0.0,13.25,0.0,2.8148889541625977,-0.8865097045898438,0.0,16.5,0.0,2.765178680419922,-0.6722906112670898,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.916812896728516,-1.1050203323364258,0.0,12.75,0.0,2.8270483016967773,-0.8153417587280274,0.0,16.0,0.0,2.7680397033691406,-0.6497600555419922,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9175281524658203,-1.0603168487548829,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9000043869018555,-1.0824897766113282,0.0,14.25,0.0,2.807736396789551,-0.8507469177246094,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.914309501647949,-1.006315040588379,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9250383377075195,-0.9362199783325196,0.0,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.808094024658203,-0.7956722259521484,0.0,19.5,0.0,2.934694290161133,-0.9326436996459961,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.920389175415039,-1.0821321487426758,0.0,14.5,0.0,2.8209686279296875,-0.7788637161254883,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9218196868896484,-1.0481575012207032,0.0,15.0,0.0,2.813100814819336,-0.8811452865600586,0.0,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.913236618041992,-1.0388591766357422,0.0,14.75,0.0,2.7447938919067383,-0.7845857620239258,0.0,20.75,0.0,2.800583839416504,-0.8750656127929688,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.8967857360839844,-1.0513761520385743,0.0,14.5,0.0,2.6847124099731445,-0.7606246948242187,0.0,14.5,0.0,2.7512311935424805,-0.792095947265625,0.0,20.25,0.0,2.8034448623657227,-0.8704164505004883,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.913951873779297,-1.046011734008789,0.0,15.25,0.0,2.8231143951416016,-0.8593299865722657,0.0,19.25,0.0,2.69472599029541,-0.6758668899536133,0.0,14.0,0.0,2.7637481689453125,-0.7169940948486329,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.911806106567383,-1.0560253143310547,0.0,15.5,0.0,2.693653106689453,-0.7341602325439454,0.0,13.75,0.0,2.755165100097656,-0.7835128784179687,0.0,19.75,0.0,2.812027931213379,-0.8911588668823243,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9075145721435547,-1.1068084716796875,0.0,15.5,0.0,2.7723312377929688,-0.7770755767822265,0.0,17.5,0.0,2.8384923934936523,-0.8886554718017579,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.91287899017334,-1.1733272552490235,0.0,15.75,0.0,2.818465232849121,-0.9337165832519532,0.0,16.5,0.0,2.6918649673461914,-0.6916025161743165,0.0,12.75,0.0,2.745509147644043,-0.7355907440185547,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.76339054107666,-0.7667043685913086,0.0,18.5,0.0,2.804875373840332,-0.8865097045898438,0.0,17.75,0.0,2.70688533782959,-0.6665685653686523,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.751946449279785,-0.7813671112060547,0.0,16.5,0.0,2.800226211547852,-0.8961656570434571,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.783060073852539,-0.7398822784423829,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.883553504943848,-1.1128881454467774,0.0,12.75,0.0,2.808094024658203,-0.7917383193969726,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.914309501647949,-0.9794929504394532,0.0,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.92360782623291,-0.9580352783203125,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.938270568847656,-0.9140470504760743,0.0,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.954363822937012,-0.9759166717529297,0.0,15.0,0.0,2.6847124099731445,-0.7763603210449219,0.0,13.0,0.0,2.7512311935424805,-0.7695653915405273,0.0,18.75,0.0,2.834200859069824,-0.8289316177368165,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.898573875427246,-1.1060932159423829,0.0,12.75,0.0,2.6807785034179688,-0.7720687866210937,0.0,12.75,0.0,2.745509147644043,-0.7752874374389648,0.0,18.25,0.0,2.8034448623657227,-0.882575798034668,0.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.6847124099731445,-0.7498958587646484,0.0,13.25,0.0,2.741575241088867,-0.7602670669555665,0.0,18.75,0.0,2.784132957458496,-0.8403757095336915,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.933979034423828,-1.0263422012329102,0.0,13.75,0.0,2.687931060791016,-0.7481077194213868,0.0,13.5,0.0,2.7480125427246094,-0.7552602767944336,0.0,19.0,0.0,2.8138160705566406,-0.8350112915039063,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.9497146606445312,-1.0070302963256836,0.0,13.25,0.0,2.681493759155273,-0.7795789718627929,0.0,14.0,0.0,2.72369384765625,-0.7820823669433594,0.0,19.25,0.0,2.809882164001465,-0.8053281784057618,0.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.827763557434082,-1.0349252700805665,0.0,15.5,0.0,2.965092658996582,-1.0588863372802735,0.0,14.5,0.0,2.742648124694824,-0.858614730834961,0.0,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.816319465637207,-0.9598234176635743,0.0,16.75,0.0,2.937555313110352,-1.0871389389038086,0.0,14.25,0.0,2.652168273925781,-0.8239248275756836,0.0,12.5,0.0,2.7315616607666016,-0.8629062652587891,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.945423126220703,-1.0721185684204102,0.0,13.75,0.0,2.670407295227051,-0.7788637161254883,0.0,13.75,0.0,2.7222633361816406,-0.7960298538208008,0.0,18.75,0.0,2.8084516525268555,-0.870058822631836,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.6761293411254883,-0.6758668899536133,0.0,12.25,0.0,2.7011632919311523,-0.6826618194580079,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.6911497116088867,-0.7448890686035157,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.980828285217285,-1.0263422012329102,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.858519554138184,-0.8096197128295899,0.0,17.5,0.0,2.9987096786499023,-0.9734132766723633,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,3.013730049133301,-0.994870948791504,0.0,15.25,0.0,2.680063247680664,-0.7305839538574219,0.0,14.0,0.0,3.164291381835937,-0.9551742553710938,0.0,13.25,0.0,2.681493759155273,-0.7305839538574219,0.0,14.0,0.0,2.733707427978516,-0.7119873046875,0.0,18.75,0.0,2.8510093688964844,-0.7388093948364258,0.0,15.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.8374195098876958,-0.7992485046386719,0.0,15.75,0.0,3.0205249786376958,-0.9487369537353516,0.0,14.75,0.0,3.1757354736328125,-0.9862878799438477,0.0,13.5,0.0,2.685427665710449,-0.702688980102539,0.0,14.0,0.0,2.738356590270996,-0.6840923309326172,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.755165100097656,-0.7538297653198243,0.0,17.75,0.0,2.8324127197265625,-0.8443096160888672,0.0,16.75,0.0,2.9976367950439453,-0.9333589553833008,0.0,14.0,0.0,3.1843185424804688,-0.9258487701416016,0.0,12.5,0.0,2.689361572265625,-0.7051923751831054,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.688288688659668,-0.7581212997436523,0.0,13.0,0.0,2.758026123046875,-0.802467155456543,0.0,19.0,0.0,2.819180488586426,-0.8704164505004883,0.0,18.25,0.0,2.9772520065307617,-0.9219148635864258,0.0,14.25,0.0,3.172159194946289,-0.9422996520996094,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.760171890258789,-0.7860162734985351,0.0,18.75,0.0,2.8138160705566406,-0.8550384521484375,0.0,18.0,0.0,2.9654502868652344,-0.9498098373413086,0.0,13.25,0.0,2.6918649673461914,-0.7273653030395508,0.0,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.6929378509521484,-0.7448890686035157,0.0,12.75,0.0,2.7616024017333984,-0.7981756210327148,0.0,18.75,0.0,2.811312675476074,-0.8965232849121094,0.0,18.5,0.0,2.95257568359375,-0.9680488586425782,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,3.114938735961914,-1.0545948028564454,0.0,12.25,0.0,2.7036666870117188,-0.7549026489257812,0.0,14.75,0.0,2.762317657470703,-0.792095947265625,0.0,21.0,0.0,2.8134584426879883,-0.8611181259155274,0.0,20.25,0.0,2.938270568847656,-0.9633996963500977,0.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.908587455749512,-1.0338523864746094,0.0,13.0,0.0,2.69937515258789,-0.7355907440185547,0.0,14.25,0.0,2.7494430541992188,-0.7642009735107422,0.0,20.25,0.0,2.802729606628418,-0.7895925521850586,0.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,0.0,2.74515151977539,-0.7523992538452148,0.0,16.75,0.0,2.811312675476074,-0.8017518997192383,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.000546513707377,2.951014995574951,-1.084145176410675,-0.000298956525512,0.0223532766103744,-0.0676653534173965,-0.0001721719163469,0.0955951660871505,-0.0805902481079101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
